time,filename,lng,lat,E,N,H,H_ellipsoid,yaw,pitch,roll,accuracy_index
071808.083,000253.jpg,120.62938380,24.04218218,212305.039,2659744.363,135.367,16.210,2.63,0,0,0.2
071808.586,000254.jpg,120.62937547,24.04206773,212304.158,2659731.690,135.394,16.210,4.07,0,0,0.2
071809.089,000255.jpg,120.62936548,24.04195506,212303.109,2659719.215,135.732,16.210,4.99,0,0,0.2
071809.592,000256.jpg,120.62935408,24.04184315,212301.917,2659706.824,136.312,16.210,5.53,0,0,0.2
071810.098,000257.jpg,120.62934259,24.04173283,212300.716,2659694.609,137.076,16.210,5.34,0,0,0.2
071810.600,000258.jpg,120.62933167,24.04162617,212299.575,2659682.800,137.984,16.210,5.2,0,0,0.2
071811.102,000259.jpg,120.62932164,24.04152060,212298.524,2659671.110,138.921,16.210,4.83,0,0,0.2
071811.606,000260.jpg,120.62931245,24.04141598,212297.558,2659659.526,139.591,16.210,4.53,0,0,0.2
071812.122,000261.jpg,120.62930492,24.04131084,212296.762,2659647.884,139.945,16.210,3.52,0,0,0.2
071812.628,000262.jpg,120.62929994,24.04120872,212296.225,2659636.576,140.007,16.210,2.21,0,0,0.2
071813.130,000263.jpg,120.62929759,24.04110749,212295.957,2659625.365,139.813,16.210,1.13,0,0,0.2
071813.635,000264.jpg,120.62929663,24.04100461,212295.829,2659613.972,139.363,16.210,0.45,0,0,0.2
071814.142,000265.jpg,120.62929641,24.04089971,212295.776,2659602.354,138.712,16.210,0.15,0,0,0.2
071814.644,000266.jpg,120.62929628,24.04079429,212295.732,2659590.679,137.963,16.210,0.13,0,0,0.2
071815.147,000267.jpg,120.62929575,24.04068604,212295.647,2659578.690,137.172,16.210,0.5,0,0,0.2
071815.648,000268.jpg,120.62929338,24.04057661,212295.374,2659566.572,136.448,16.210,1.09,0,0,0.2
071816.151,000269.jpg,120.62929069,24.04046478,212295.067,2659554.187,136.016,16.210,1.34,0,0,0.2
071816.661,000270.jpg,120.62928743,24.04034947,212294.702,2659541.418,135.976,16.210,1.46,0,0,0.2
071817.163,000271.jpg,120.62928392,24.04023702,212294.312,2659528.965,136.26,16.210,1.54,0,0,0.2
071817.666,000272.jpg,120.62928067,24.04012445,212293.949,2659516.499,136.863,16.210,1.37,0,0,0.2
071818.169,000273.jpg,120.62927791,24.04001316,212293.636,2659504.174,137.703,16.210,1.31,0,0,0.2
071818.677,000274.jpg,120.62927568,24.03990367,212293.377,2659492.049,138.547,16.210,1.18,0,0,0.2
071819.181,000275.jpg,120.62927410,24.03979686,212293.185,2659480.220,139.309,16.210,0.46,0,0,0.2
071819.684,000276.jpg,120.62927396,24.03969212,212293.140,2659468.620,139.98,16.210,-0.11,0,0,0.2
071820.185,000277.jpg,120.62927466,24.03959010,212293.182,2659457.321,140.403,16.210,-0.49,0,0,0.2
071820.688,000278.jpg,120.62927614,24.03948800,212293.302,2659446.014,140.466,16.210,-0.85,0,0,0.2
071821.194,000279.jpg,120.62927814,24.03938590,212293.476,2659434.706,140.147,16.210,-1.04,0,0,0.2
071821.695,000280.jpg,120.62928026,24.03928478,212293.662,2659423.506,139.434,16.210,-0.99,0,0,0.2
071822.205,000281.jpg,120.62928260,24.03918006,212293.870,2659411.908,138.561,16.210,-0.85,0,0,0.2
071822.709,000282.jpg,120.62928406,24.03907496,212293.987,2659400.268,137.592,16.210,-0.53,0,0,0.2
071823.211,000283.jpg,120.62928404,24.03896799,212293.954,2659388.421,136.779,16.210,0.31,0,0,0.2
071823.713,000284.jpg,120.62928246,24.03885900,212293.762,2659376.351,136.177,16.210,0.97,0,0,0.2
071824.215,000285.jpg,120.62927955,24.03874804,212293.433,2659364.063,135.809,16.210,1.43,0,0,0.2
071824.719,000286.jpg,120.62927567,24.03863512,212293.006,2659351.558,135.837,16.210,1.88,0,0,0.2
071825.221,000287.jpg,120.62927171,24.03852254,212292.570,2659339.091,136.157,16.218,1.7,0,0,0.2
071825.725,000288.jpg,120.62926794,24.03841016,212292.154,2659326.646,136.795,16.210,1.76,0,0,0.2
071826.229,000289.jpg,120.62926390,24.03829892,212291.710,2659314.327,137.488,16.220,1.92,0,0,0.2
071826.733,000290.jpg,120.62926027,24.03818899,212291.309,2659302.153,138.156,16.220,1.58,0,0,0.2
071827.236,000291.jpg,120.62925842,24.03808048,212291.089,2659290.137,138.716,16.220,0.84,0,0,0.2
071827.738,000292.jpg,120.62925760,24.03797277,212290.974,2659278.208,139.128,16.220,0.15,0,0,0.2
071828.240,000293.jpg,120.62925775,24.03786559,212290.958,2659266.338,139.343,16.220,-0.12,0,0,0.2
071828.746,000294.jpg,120.62925846,24.03775837,212290.999,2659254.463,139.418,16.220,-0.39,0,0,0.2
071829.248,000295.jpg,120.62925965,24.03765296,212291.089,2659242.789,139.329,16.220,-0.69,0,0,0.2
071829.750,000296.jpg,120.62926164,24.03754842,212291.261,2659231.210,139.116,16.220,-1.09,0,0,0.2
071830.253,000297.jpg,120.62926414,24.03744382,212291.485,2659219.625,138.852,16.220,-1.24,0,0,0.2
071830.757,000298.jpg,120.62926622,24.03733892,212291.666,2659208.007,138.438,16.220,-0.8,0,0,0.2
071831.261,000299.jpg,120.62926712,24.03723368,212291.727,2659196.352,138.024,16.220,-0.19,0,0,0.2
071831.763,000300.jpg,120.62926700,24.03712857,212291.684,2659184.711,137.601,16.220,0.12,0,0,0.2
071832.273,000301.jpg,120.62926758,24.03702105,212291.712,2659172.803,137.218,16.220,-0.78,0,0,0.2
071832.776,000302.jpg,120.62927337,24.03691395,212292.269,2659160.940,137.226,16.220,-3.36,0,0,0.2
071833.278,000303.jpg,120.62928502,24.03681047,212293.424,2659149.477,137.523,16.220,-7.65,0,0,0.2
071833.781,000304.jpg,120.62930825,24.03670964,212295.757,2659138.304,138.032,16.220,-13.65,0,0,0.2
071834.283,000305.jpg,120.62934219,24.03661207,212299.181,2659127.489,138.944,16.220,-19.39,0,0,0.2
071834.785,000306.jpg,120.62938427,24.03651633,212303.433,2659116.874,140.207,16.220,-23.44,0,0,0.2
071835.287,000307.jpg,120.62943240,24.03642453,212308.302,2659106.695,141.737,16.220,-26.58,0,0,0.2
071835.789,000308.jpg,120.62948304,24.03633606,212313.427,2659096.883,143.252,16.220,-28.16,0,0,0.2
071836.294,000309.jpg,120.62953389,24.03624921,212318.574,2659087.251,144.641,16.220,-28.39,0,0,0.2
071836.796,000310.jpg,120.62958172,24.03616479,212323.414,2659077.889,145.661,16.220,-27.74,0,0,0.2
071837.299,000311.jpg,120.62962783,24.03608080,212328.080,2659068.575,146.148,16.220,-25.88,0,0,0.2
071837.803,000312.jpg,120.62966968,24.03599534,212332.312,2659059.099,145.976,16.220,-23.48,0,0,0.2
071838.306,000313.jpg,120.62970823,24.03590695,212336.207,2659049.299,145.299,16.220,-20.88,0,0,0.2
071838.810,000314.jpg,120.62974374,24.03581469,212339.792,2659039.072,144.253,16.220,-18.6,0,0,0.2
071839.312,000315.jpg,120.62977581,24.03571863,212343.026,2659028.425,143.067,16.220,-16.24,0,0,0.2
071839.814,000316.jpg,120.62980481,24.03561856,212345.947,2659017.334,142.011,16.220,-14.34,0,0,0.2
071840.319,000317.jpg,120.62983181,24.03551454,212348.663,2659005.807,141.207,16.220,-13.13,0,0,0.2
071840.822,000318.jpg,120.62985760,24.03540895,212351.255,2658994.106,140.802,16.220,-12.76,0,0,0.2
071841.327,000319.jpg,120.62988380,24.03530227,212353.889,2658982.284,140.841,16.220,-13.11,0,0,0.2
071841.830,000320.jpg,120.62991136,24.03519647,212356.661,2658970.560,141.313,16.220,-13.94,0,0,0.2
071842.348,000321.jpg,120.62994137,24.03508912,212359.683,2658958.663,142.155,16.220,-15.14,0,0,0.2
071842.856,000322.jpg,120.62997230,24.03498646,212362.799,2658947.285,143.147,16.220,-15.9,0,0,0.2
071843.360,000323.jpg,120.63000396,24.03488658,212365.990,2658936.215,144.071,16.220,-16.54,0,0,0.2
071843.866,000324.jpg,120.63003648,24.03478923,212369.269,2658925.425,144.854,16.220,-17.12,0,0,0.2
071844.371,000325.jpg,120.63007019,24.03469353,212372.670,2658914.817,145.364,16.220,-17.65,0,0,0.2
071844.873,000326.jpg,120.63010361,24.03459985,212376.042,2658904.433,145.518,16.220,-18.17,0,0,0.2
071845.375,000327.jpg,120.63013744,24.03450775,212379.457,2658894.224,145.297,16.220,-18.46,0,0,0.2
071845.876,000328.jpg,120.63017164,24.03441432,212382.908,2658883.868,144.766,16.220,-18.66,0,0,0.2
071846.381,000329.jpg,120.63020648,24.03432010,212386.424,2658873.424,144.017,16.230,-18.67,0,0,0.2
071846.885,000330.jpg,120.63024147,24.03422441,212389.956,2658862.817,143.182,16.220,-18.28,0,0,0.2
071847.387,000331.jpg,120.63027603,24.03412591,212393.442,2658851.899,142.364,16.230,-17.58,0,0,0.2
071847.891,000332.jpg,120.63030981,24.03402513,212396.849,2658840.728,141.685,16.230,-16.74,0,0,0.2
071848.394,000333.jpg,120.63034163,24.03392142,212400.055,2658829.234,141.316,16.230,-16.07,0,0,0.2
071848.896,000334.jpg,120.63037330,24.03381786,212403.247,2658817.756,141.295,16.230,-15.8,0,0,0.2
071849.397,000335.jpg,120.63040472,24.03371443,212406.412,2658806.293,141.627,16.230,-15.77,0,0,0.2
071849.900,000336.jpg,120.63043652,24.03361191,212409.617,2658794.931,142.215,16.230,-16.06,0,0,0.2
071850.407,000337.jpg,120.63046872,24.03350987,212412.863,2658783.621,142.976,16.230,-16.37,0,0,0.2
071850.917,000338.jpg,120.63050139,24.03340949,212416.157,2658772.495,143.762,16.230,-16.84,0,0,0.2
071851.419,000339.jpg,120.63053414,24.03331251,212419.460,2658761.746,144.439,16.230,-17.29,0,0,0.2
071851.921,000340.jpg,120.63056730,24.03321710,212422.805,2658751.171,144.932,16.230,-17.81,0,0,0.2
071852.434,000341.jpg,120.63060183,24.03312058,212426.289,2658740.472,145.124,16.230,-18.15,0,0,0.2
071852.946,000342.jpg,120.63063661,24.03302462,212429.799,2658729.835,144.976,16.230,-18.33,0,0,0.2
071853.449,000343.jpg,120.63067085,24.03293006,212433.254,2658719.354,144.518,16.230,-18.33,0,0,0.2
071853.951,000344.jpg,120.63070525,24.03283474,212436.725,2658708.788,143.83,16.230,-18.13,0,0,0.2
071854.457,000345.jpg,120.63073986,24.03273644,212440.217,2658697.892,143.067,16.230,-17.73,0,0,0.2
071854.959,000346.jpg,120.63077413,24.03263748,212443.674,2658686.923,142.414,16.230,-17.53,0,0,0.2
071855.464,000347.jpg,120.63080879,24.03253591,212447.170,2658675.665,141.902,16.230,-17.41,0,0,0.2
071855.966,000348.jpg,120.63084378,24.03243251,212450.699,2658664.204,141.634,16.230,-17.39,0,0,0.2
071856.467,000349.jpg,120.63087873,24.03232839,212454.224,2658652.664,141.631,16.230,-17.01,0,0,0.2
071856.970,000350.jpg,120.63091283,24.03222342,212457.662,2658641.029,141.878,16.230,-16.61,0,0,0.2
071857.472,000351.jpg,120.63094640,24.03211940,212461.047,2658629.500,142.37,16.230,-16.6,0,0,0.2
071857.976,000352.jpg,120.63097990,24.03201673,212464.424,2658618.121,142.907,16.230,-16.67,0,0,0.2
071858.478,000353.jpg,120.63101312,24.03191519,212467.774,2658606.866,143.451,16.230,-16.78,0,0,0.2
071858.980,000354.jpg,120.63104601,24.03181516,212471.091,2658595.779,143.903,16.230,-16.89,0,0,0.2
071859.483,000355.jpg,120.63107901,24.03171630,212474.418,2658584.822,144.309,16.230,-17.15,0,0,0.2
071859.989,000356.jpg,120.63111254,24.03161873,212477.801,2658574.007,144.494,16.230,-17.41,0,0,0.2
071900.492,000357.jpg,120.63114619,24.03152160,212481.195,2658563.241,144.505,16.230,-17.69,0,0,0.2
071900.996,000358.jpg,120.63118021,24.03142474,212484.628,2658552.505,144.295,16.230,-17.93,0,0,0.2
071901.498,000359.jpg,120.63121452,24.03132811,212488.090,2658541.794,143.926,16.230,-17.91,0,0,0.2
071902.000,000360.jpg,120.63124846,24.03122944,212491.513,2658530.857,143.544,16.230,-17.52,0,0,0.2
071902.507,000361.jpg,120.63128292,24.03112782,212494.989,2658519.594,143.169,16.230,-17.1,0,0,0.2
071903.009,000362.jpg,120.63131659,24.03102511,212498.384,2658508.210,142.815,16.230,-16.64,0,0,0.2
071903.512,000363.jpg,120.63135024,24.03092076,212501.777,2658496.644,142.57,16.230,-16.58,0,0,0.2
071904.018,000364.jpg,120.63138436,24.03081465,212505.216,2658484.883,142.489,16.230,-16.43,0,0,0.2
071904.520,000365.jpg,120.63141812,24.03070882,212508.620,2658473.154,142.52,16.230,-16.38,0,0,0.2
071905.023,000366.jpg,120.63145206,24.03060330,212512.042,2658461.459,142.68,16.230,-16.58,0,0,0.2
071905.525,000367.jpg,120.63148601,24.03049907,212515.465,2658449.906,142.974,16.230,-16.79,0,0,0.2
071906.028,000368.jpg,120.63152000,24.03039650,212518.892,2658438.538,143.332,16.230,-16.96,0,0,0.2
071906.528,000369.jpg,120.63155351,24.03029634,212522.272,2658427.436,143.723,16.230,-17.22,0,0,0.2
071907.034,000370.jpg,120.63158756,24.03019753,212525.707,2658416.484,144.095,16.230,-17.64,0,0,0.2
071907.540,000371.jpg,120.63162159,24.03010022,212529.140,2658405.698,144.456,16.230,-17.83,0,0,0.2
071908.048,000372.jpg,120.63165557,24.03000379,212532.569,2658395.009,144.719,16.230,-17.88,0,0,0.2
071908.554,000373.jpg,120.63168925,24.02990867,212535.967,2658384.466,144.838,16.230,-17.97,0,0,0.2
071909.057,000374.jpg,120.63172239,24.02981459,212539.311,2658374.038,144.835,16.230,-17.77,0,0,0.2
071909.562,000375.jpg,120.63175443,24.02972014,212542.542,2658363.569,144.701,16.230,-17.39,0,0,0.2
071910.064,000376.jpg,120.63178606,24.02962601,212545.732,2658353.136,144.475,16.230,-16.94,0,0,0.2
071910.567,000377.jpg,120.63181709,24.02953141,212548.861,2658342.651,144.158,16.237,-16.53,0,0,0.2
071911.068,000378.jpg,120.63184736,24.02943642,212551.913,2658332.122,143.842,16.230,-16.19,0,0,0.2
071911.570,000379.jpg,120.63187747,24.02934002,212554.948,2658321.438,143.477,16.240,-15.88,0,0,0.2
071912.076,000380.jpg,120.63190784,24.02924074,212558.008,2658310.435,143.154,16.240,-15.87,0,0,0.2
071912.589,000381.jpg,120.63193933,24.02913955,212561.182,2658299.220,142.912,16.240,-16.23,0,0,0.2
071913.092,000382.jpg,120.63197234,24.02903953,212564.511,2658288.134,142.857,16.240,-16.71,0,0,0.2
071913.593,000383.jpg,120.63200535,24.02893960,212567.840,2658277.058,142.815,16.240,-17.12,0,0,0.2
071914.096,000384.jpg,120.63203945,24.02883919,212571.279,2658265.929,142.852,16.240,-17.63,0,0,0.2
071914.599,000385.jpg,120.63207487,24.02873864,212574.853,2658254.783,142.981,16.240,-18.16,0,0,0.2
071915.101,000386.jpg,120.63211149,24.02863752,212578.549,2658243.575,143.149,16.240,-18.36,0,0,0.2
071915.602,000387.jpg,120.63214769,24.02853627,212582.202,2658232.352,143.309,16.240,-18.09,0,0,0.2
071916.104,000388.jpg,120.63218309,24.02843484,212585.773,2658221.109,143.446,16.240,-17.61,0,0,0.2
071916.607,000389.jpg,120.63221752,24.02833351,212589.246,2658209.878,143.505,16.240,-17.18,0,0,0.2
071917.109,000390.jpg,120.63225091,24.02823262,212592.613,2658198.695,143.473,16.240,-16.73,0,0,0.2
071917.611,000391.jpg,120.63228331,24.02813176,212595.880,2658187.517,143.369,16.240,-16.36,0,0,0.2
071918.114,000392.jpg,120.63231517,24.02803043,212599.092,2658176.286,143.231,16.240,-15.99,0,0,0.2
071918.618,000393.jpg,120.63234651,24.02792860,212602.250,2658165.000,143.075,16.240,-15.78,0,0,0.2
071919.123,000394.jpg,120.63237786,24.02782653,212605.409,2658153.687,142.92,16.240,-15.7,0,0,0.2
071919.625,000395.jpg,120.63240902,24.02772532,212608.550,2658142.470,142.801,16.240,-15.89,0,0,0.2
071920.128,000396.jpg,120.63244072,24.02762405,212611.745,2658131.246,142.715,16.240,-16.19,0,0,0.2
071920.630,000397.jpg,120.63247293,24.02752316,212614.992,2658120.064,142.72,16.240,-16.45,0,0,0.2
071921.136,000398.jpg,120.63250623,24.02742191,212618.350,2658108.842,142.779,16.240,-16.83,0,0,0.2
071921.643,000399.jpg,120.63254000,24.02732091,212621.756,2658097.647,142.919,16.240,-17.31,0,0,0.2
071922.144,000400.jpg,120.63257408,24.02722153,212625.194,2658086.632,143.103,16.240,-17.64,0,0,0.2
071922.663,000401.jpg,120.63261003,24.02711920,212628.822,2658075.290,143.287,16.240,-18.08,0,0,0.2
071923.173,000402.jpg,120.63264597,24.02701938,212632.449,2658064.225,143.405,16.240,-18.4,0,0,0.2
071923.676,000403.jpg,120.63268192,24.02692110,212636.077,2658053.331,143.455,16.240,-18.56,0,0,0.2
071924.177,000404.jpg,120.63271764,24.02682279,212639.682,2658042.434,143.395,16.240,-18.2,0,0,0.2
071924.678,000405.jpg,120.63275250,24.02672370,212643.199,2658031.451,143.264,16.240,-17.64,0,0,0.2
071925.179,000406.jpg,120.63278638,24.02662370,212646.617,2658020.367,143.068,16.240,-16.96,0,0,0.2
071925.683,000407.jpg,120.63281853,24.02652203,212649.858,2658009.098,142.843,16.240,-16.31,0,0,0.2
071926.188,000408.jpg,120.63285052,24.02641930,212653.082,2657997.713,142.649,16.240,-15.82,0,0,0.2
071926.690,000409.jpg,120.63288181,24.02631682,212656.236,2657986.355,142.514,16.240,-15.7,0,0,0.2
071927.192,000410.jpg,120.63291340,24.02621441,212659.419,2657975.004,142.516,16.240,-16.01,0,0,0.2
071927.694,000411.jpg,120.63294532,24.02611224,212662.637,2657963.681,142.616,16.240,-16.13,0,0,0.2
071928.202,000412.jpg,120.63297839,24.02600940,212665.971,2657952.283,142.836,16.240,-16.53,0,0,0.2
071928.706,000413.jpg,120.63301193,24.02590854,212669.354,2657941.104,143.112,16.240,-17.2,0,0,0.2
071929.211,000414.jpg,120.63304614,24.02580797,212672.805,2657929.956,143.398,16.240,-17.37,0,0,0.2
071929.714,000415.jpg,120.63307867,24.02570778,212676.085,2657918.852,143.628,16.240,-16.16,0,0,0.2
071930.219,000416.jpg,120.63310850,24.02560391,212679.089,2657907.340,143.673,16.240,-14.29,0,0,0.2
071930.725,000417.jpg,120.63313500,24.02549708,212681.754,2657895.502,143.504,16.240,-12.32,0,0,0.2
071931.226,000418.jpg,120.63315322,24.02538956,212683.576,2657883.589,143.063,16.247,-7.81,0,0,0.2
071931.728,000419.jpg,120.63315946,24.02527921,212684.179,2657871.367,142.404,16.243,-0.93,0,0,0.2
071932.230,000420.jpg,120.63315055,24.02516668,212683.240,2657858.906,141.682,16.250,6.29,0,0,0.2
071932.747,000421.jpg,120.63312445,24.02505154,212680.552,2657846.162,140.972,16.250,14.32,0,0,0.2
071933.252,000422.jpg,120.63308283,24.02494073,212676.286,2657833.901,140.455,16.250,21.56,0,0,0.2
071933.760,000423.jpg,120.63302523,24.02483327,212670.396,2657822.015,140.295,16.250,28.48,0,0,0.2
071934.263,000424.jpg,120.63295703,24.02473401,212663.430,2657811.040,140.733,16.250,34.01,0,0,0.2
071934.773,000425.jpg,120.63288362,24.02463929,212655.935,2657800.569,141.68,16.250,35.81,0,0,0.2
071935.275,000426.jpg,120.63281273,24.02454913,212648.698,2657790.603,142.977,16.250,35.72,0,0,0.2
071935.777,000427.jpg,120.63274630,24.02446189,212641.915,2657780.959,144.226,16.250,34.61,0,0,0.2
071936.279,000428.jpg,120.63268358,24.02437364,212635.509,2657771.202,145.291,16.250,33.06,0,0,0.2
071936.784,000429.jpg,120.63262208,24.02428464,212629.228,2657761.362,146.177,16.250,31.83,0,0,0.2
071937.287,000430.jpg,120.63256431,24.02419499,212623.325,2657751.448,146.963,16.250,30.24,0,0,0.2
071937.791,000431.jpg,120.63250870,24.02410435,212617.642,2657741.425,147.479,16.250,28.64,0,0,0.2
071938.293,000432.jpg,120.63245727,24.02401347,212612.384,2657731.374,147.722,16.250,27.15,0,0,0.2
071938.795,000433.jpg,120.63240748,24.02392188,212607.293,2657721.243,147.748,16.250,25.84,0,0,0.2
071939.296,000434.jpg,120.63236100,24.02382971,212602.538,2657711.048,147.567,16.250,24.79,0,0,0.2
071939.797,000435.jpg,120.63231516,24.02373597,212597.848,2657700.678,147.264,16.250,24.05,0,0,0.2
071940.300,000436.jpg,120.63226992,24.02364188,212593.219,2657690.270,146.898,16.250,23.56,0,0,0.2
071940.804,000437.jpg,120.63222466,24.02354610,212588.587,2657679.675,146.532,16.250,23.38,0,0,0.2
071941.305,000438.jpg,120.63217927,24.02344979,212583.942,2657669.020,146.226,16.250,23.42,0,0,0.2
071941.808,000439.jpg,120.63213353,24.02335246,212579.261,2657658.253,146.067,16.250,23.26,0,0,0.2
071942.312,000440.jpg,120.63208799,24.02325451,212574.600,2657647.418,146.063,16.250,23.09,0,0,0.2
071942.823,000441.jpg,120.63204231,24.02315504,212569.924,2657636.414,146.289,16.250,22.75,0,0,0.2
071943.329,000442.jpg,120.63199779,24.02305666,212565.367,2657625.530,146.621,16.250,22.45,0,0,0.2
071943.835,000443.jpg,120.63195404,24.02295850,212560.888,2657614.670,147.029,16.250,22.18,0,0,0.2
071944.336,000444.jpg,120.63191182,24.02286149,212556.565,2657603.938,147.44,16.250,21.82,0,0,0.2
071944.837,000445.jpg,120.63187043,24.02276452,212552.327,2657593.210,147.834,16.250,21.18,0,0,0.2
071945.343,000446.jpg,120.63182992,24.02266625,212548.177,2657582.337,148.125,16.250,20.56,0,0,0.2
071945.849,000447.jpg,120.63179055,24.02256785,212544.144,2657571.450,148.278,16.250,20.02,0,0,0.2
071946.352,000448.jpg,120.63175286,24.02246991,212540.281,2657560.613,148.289,16.250,19.52,0,0,0.2
071946.858,000449.jpg,120.63171521,24.02237052,212536.423,2657549.616,148.158,16.250,19.1,0,0,0.2
071947.359,000450.jpg,120.63167823,24.02227146,212532.632,2657538.655,147.886,16.250,18.79,0,0,0.2
071947.866,000451.jpg,120.63163993,24.02216962,212528.706,2657527.386,147.489,16.250,18.79,0,0,0.2
071948.373,000452.jpg,120.63160129,24.02206492,212524.745,2657515.801,147.091,16.250,18.85,0,0,0.2
071948.875,000453.jpg,120.63156221,24.02196026,212520.740,2657504.221,146.739,16.250,19.03,0,0,0.2
